case_id,cycle_index,issue_date,operational_run_date,operational_weekday,hindcast_weekday,split,lag_1d_date,lag_7d_date,lag_14d_date,target_w1_date,target_w2_date,target_w3_date,target_w4_date,antecedent_rzsm_available,future_target_rzsm_available,era5_atmospheric_available,s2s_available,usable_status,notes
CASE_20171111_0301,301,2017-11-11,2024-11-11,Monday,Saturday,TRAIN,2017-11-10,2017-11-04,2017-10-28,2017-11-17,2017-11-24,2017-12-01,2017-12-08,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20171114_0302,302,2017-11-14,2024-11-14,Thursday,Tuesday,TRAIN,2017-11-13,2017-11-07,2017-10-31,2017-11-20,2017-11-27,2017-12-04,2017-12-11,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20171118_0303,303,2017-11-18,2024-11-18,Monday,Saturday,TRAIN,2017-11-17,2017-11-11,2017-11-04,2017-11-24,2017-12-01,2017-12-08,2017-12-15,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20171121_0304,304,2017-11-21,2024-11-21,Thursday,Tuesday,TRAIN,2017-11-20,2017-11-14,2017-11-07,2017-11-27,2017-12-04,2017-12-11,2017-12-18,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20171125_0305,305,2017-11-25,2024-11-25,Monday,Saturday,TRAIN,2017-11-24,2017-11-18,2017-11-11,2017-12-01,2017-12-08,2017-12-15,2017-12-22,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20171128_0306,306,2017-11-28,2024-11-28,Thursday,Tuesday,TRAIN,2017-11-27,2017-11-21,2017-11-14,2017-12-04,2017-12-11,2017-12-18,2017-12-25,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20171202_0307,307,2017-12-02,2024-12-02,Monday,Saturday,TRAIN,2017-12-01,2017-11-25,2017-11-18,2017-12-08,2017-12-15,2017-12-22,2017-12-29,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20171205_0308,308,2017-12-05,2024-12-05,Thursday,Tuesday,TRAIN,2017-12-04,2017-11-28,2017-11-21,2017-12-11,2017-12-18,2017-12-25,2018-01-01,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20171209_0309,309,2017-12-09,2024-12-09,Monday,Saturday,TRAIN,2017-12-08,2017-12-02,2017-11-25,2017-12-15,2017-12-22,2017-12-29,2018-01-05,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20171212_0310,310,2017-12-12,2024-12-12,Thursday,Tuesday,TRAIN,2017-12-11,2017-12-05,2017-11-28,2017-12-18,2017-12-25,2018-01-01,2018-01-08,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20171216_0311,311,2017-12-16,2024-12-16,Monday,Saturday,TRAIN,2017-12-15,2017-12-09,2017-12-02,2017-12-22,2017-12-29,2018-01-05,2018-01-12,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20171219_0312,312,2017-12-19,2024-12-19,Thursday,Tuesday,TRAIN,2017-12-18,2017-12-12,2017-12-05,2017-12-25,2018-01-01,2018-01-08,2018-01-15,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20171223_0313,313,2017-12-23,2024-12-23,Monday,Saturday,TRAIN,2017-12-22,2017-12-16,2017-12-09,2017-12-29,2018-01-05,2018-01-12,2018-01-19,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20171226_0314,314,2017-12-26,2024-12-26,Thursday,Tuesday,TRAIN,2017-12-25,2017-12-19,2017-12-12,2018-01-01,2018-01-08,2018-01-15,2018-01-22,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20171230_0315,315,2017-12-30,2024-12-30,Monday,Saturday,TRAIN,2017-12-29,2017-12-23,2017-12-16,2018-01-05,2018-01-12,2018-01-19,2018-01-26,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20180101_0316,316,2018-01-01,2024-01-01,Monday,Monday,TRAIN,2017-12-31,2017-12-25,2017-12-18,2018-01-07,2018-01-14,2018-01-21,2018-01-28,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180104_0317,317,2018-01-04,2024-01-04,Thursday,Thursday,TRAIN,2018-01-03,2017-12-28,2017-12-21,2018-01-10,2018-01-17,2018-01-24,2018-01-31,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180108_0318,318,2018-01-08,2024-01-08,Monday,Monday,TRAIN,2018-01-07,2018-01-01,2017-12-25,2018-01-14,2018-01-21,2018-01-28,2018-02-04,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180111_0319,319,2018-01-11,2024-01-11,Thursday,Thursday,TRAIN,2018-01-10,2018-01-04,2017-12-28,2018-01-17,2018-01-24,2018-01-31,2018-02-07,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180115_0320,320,2018-01-15,2024-01-15,Monday,Monday,TRAIN,2018-01-14,2018-01-08,2018-01-01,2018-01-21,2018-01-28,2018-02-04,2018-02-11,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180118_0321,321,2018-01-18,2024-01-18,Thursday,Thursday,TRAIN,2018-01-17,2018-01-11,2018-01-04,2018-01-24,2018-01-31,2018-02-07,2018-02-14,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180122_0322,322,2018-01-22,2024-01-22,Monday,Monday,TRAIN,2018-01-21,2018-01-15,2018-01-08,2018-01-28,2018-02-04,2018-02-11,2018-02-18,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180125_0323,323,2018-01-25,2024-01-25,Thursday,Thursday,TRAIN,2018-01-24,2018-01-18,2018-01-11,2018-01-31,2018-02-07,2018-02-14,2018-02-21,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180129_0324,324,2018-01-29,2024-01-29,Monday,Monday,TRAIN,2018-01-28,2018-01-22,2018-01-15,2018-02-04,2018-02-11,2018-02-18,2018-02-25,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180201_0325,325,2018-02-01,2024-02-01,Thursday,Thursday,TRAIN,2018-01-31,2018-01-25,2018-01-18,2018-02-07,2018-02-14,2018-02-21,2018-02-28,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180205_0326,326,2018-02-05,2024-02-05,Monday,Monday,TRAIN,2018-02-04,2018-01-29,2018-01-22,2018-02-11,2018-02-18,2018-02-25,2018-03-04,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180208_0327,327,2018-02-08,2024-02-08,Thursday,Thursday,TRAIN,2018-02-07,2018-02-01,2018-01-25,2018-02-14,2018-02-21,2018-02-28,2018-03-07,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180212_0328,328,2018-02-12,2024-02-12,Monday,Monday,TRAIN,2018-02-11,2018-02-05,2018-01-29,2018-02-18,2018-02-25,2018-03-04,2018-03-11,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180215_0329,329,2018-02-15,2024-02-15,Thursday,Thursday,TRAIN,2018-02-14,2018-02-08,2018-02-01,2018-02-21,2018-02-28,2018-03-07,2018-03-14,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180219_0330,330,2018-02-19,2024-02-19,Monday,Monday,TRAIN,2018-02-18,2018-02-12,2018-02-05,2018-02-25,2018-03-04,2018-03-11,2018-03-18,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180222_0331,331,2018-02-22,2024-02-22,Thursday,Thursday,TRAIN,2018-02-21,2018-02-15,2018-02-08,2018-02-28,2018-03-07,2018-03-14,2018-03-21,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180226_0332,332,2018-02-26,2024-02-26,Monday,Monday,TRAIN,2018-02-25,2018-02-19,2018-02-12,2018-03-04,2018-03-11,2018-03-18,2018-03-25,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180228_0333,333,2018-02-28,2024-02-29,Thursday,Wednesday,TRAIN,2018-02-27,2018-02-21,2018-02-14,2018-03-06,2018-03-13,2018-03-20,2018-03-27,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180304_0334,334,2018-03-04,2024-03-04,Monday,Sunday,TRAIN,2018-03-03,2018-02-25,2018-02-18,2018-03-10,2018-03-17,2018-03-24,2018-03-31,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180307_0335,335,2018-03-07,2024-03-07,Thursday,Wednesday,TRAIN,2018-03-06,2018-02-28,2018-02-21,2018-03-13,2018-03-20,2018-03-27,2018-04-03,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180311_0336,336,2018-03-11,2024-03-11,Monday,Sunday,TRAIN,2018-03-10,2018-03-04,2018-02-25,2018-03-17,2018-03-24,2018-03-31,2018-04-07,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180314_0337,337,2018-03-14,2024-03-14,Thursday,Wednesday,TRAIN,2018-03-13,2018-03-07,2018-02-28,2018-03-20,2018-03-27,2018-04-03,2018-04-10,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180318_0338,338,2018-03-18,2024-03-18,Monday,Sunday,TRAIN,2018-03-17,2018-03-11,2018-03-04,2018-03-24,2018-03-31,2018-04-07,2018-04-14,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180321_0339,339,2018-03-21,2024-03-21,Thursday,Wednesday,TRAIN,2018-03-20,2018-03-14,2018-03-07,2018-03-27,2018-04-03,2018-04-10,2018-04-17,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180325_0340,340,2018-03-25,2024-03-25,Monday,Sunday,TRAIN,2018-03-24,2018-03-18,2018-03-11,2018-03-31,2018-04-07,2018-04-14,2018-04-21,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180328_0341,341,2018-03-28,2024-03-28,Thursday,Wednesday,TRAIN,2018-03-27,2018-03-21,2018-03-14,2018-04-03,2018-04-10,2018-04-17,2018-04-24,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180401_0342,342,2018-04-01,2024-04-01,Monday,Sunday,TRAIN,2018-03-31,2018-03-25,2018-03-18,2018-04-07,2018-04-14,2018-04-21,2018-04-28,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180404_0343,343,2018-04-04,2024-04-04,Thursday,Wednesday,TRAIN,2018-04-03,2018-03-28,2018-03-21,2018-04-10,2018-04-17,2018-04-24,2018-05-01,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180408_0344,344,2018-04-08,2024-04-08,Monday,Sunday,TRAIN,2018-04-07,2018-04-01,2018-03-25,2018-04-14,2018-04-21,2018-04-28,2018-05-05,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180411_0345,345,2018-04-11,2024-04-11,Thursday,Wednesday,TRAIN,2018-04-10,2018-04-04,2018-03-28,2018-04-17,2018-04-24,2018-05-01,2018-05-08,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180415_0346,346,2018-04-15,2024-04-15,Monday,Sunday,TRAIN,2018-04-14,2018-04-08,2018-04-01,2018-04-21,2018-04-28,2018-05-05,2018-05-12,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180418_0347,347,2018-04-18,2024-04-18,Thursday,Wednesday,TRAIN,2018-04-17,2018-04-11,2018-04-04,2018-04-24,2018-05-01,2018-05-08,2018-05-15,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180422_0348,348,2018-04-22,2024-04-22,Monday,Sunday,TRAIN,2018-04-21,2018-04-15,2018-04-08,2018-04-28,2018-05-05,2018-05-12,2018-05-19,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180425_0349,349,2018-04-25,2024-04-25,Thursday,Wednesday,TRAIN,2018-04-24,2018-04-18,2018-04-11,2018-05-01,2018-05-08,2018-05-15,2018-05-22,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180429_0350,350,2018-04-29,2024-04-29,Monday,Sunday,TRAIN,2018-04-28,2018-04-22,2018-04-15,2018-05-05,2018-05-12,2018-05-19,2018-05-26,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180502_0351,351,2018-05-02,2024-05-02,Thursday,Wednesday,TRAIN,2018-05-01,2018-04-25,2018-04-18,2018-05-08,2018-05-15,2018-05-22,2018-05-29,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180506_0352,352,2018-05-06,2024-05-06,Monday,Sunday,TRAIN,2018-05-05,2018-04-29,2018-04-22,2018-05-12,2018-05-19,2018-05-26,2018-06-02,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180509_0353,353,2018-05-09,2024-05-09,Thursday,Wednesday,TRAIN,2018-05-08,2018-05-02,2018-04-25,2018-05-15,2018-05-22,2018-05-29,2018-06-05,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180513_0354,354,2018-05-13,2024-05-13,Monday,Sunday,TRAIN,2018-05-12,2018-05-06,2018-04-29,2018-05-19,2018-05-26,2018-06-02,2018-06-09,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180516_0355,355,2018-05-16,2024-05-16,Thursday,Wednesday,TRAIN,2018-05-15,2018-05-09,2018-05-02,2018-05-22,2018-05-29,2018-06-05,2018-06-12,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180520_0356,356,2018-05-20,2024-05-20,Monday,Sunday,TRAIN,2018-05-19,2018-05-13,2018-05-06,2018-05-26,2018-06-02,2018-06-09,2018-06-16,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180523_0357,357,2018-05-23,2024-05-23,Thursday,Wednesday,TRAIN,2018-05-22,2018-05-16,2018-05-09,2018-05-29,2018-06-05,2018-06-12,2018-06-19,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180527_0358,358,2018-05-27,2024-05-27,Monday,Sunday,TRAIN,2018-05-26,2018-05-20,2018-05-13,2018-06-02,2018-06-09,2018-06-16,2018-06-23,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180530_0359,359,2018-05-30,2024-05-30,Thursday,Wednesday,TRAIN,2018-05-29,2018-05-23,2018-05-16,2018-06-05,2018-06-12,2018-06-19,2018-06-26,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180603_0360,360,2018-06-03,2024-06-03,Monday,Sunday,TRAIN,2018-06-02,2018-05-27,2018-05-20,2018-06-09,2018-06-16,2018-06-23,2018-06-30,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180606_0361,361,2018-06-06,2024-06-06,Thursday,Wednesday,TRAIN,2018-06-05,2018-05-30,2018-05-23,2018-06-12,2018-06-19,2018-06-26,2018-07-03,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180610_0362,362,2018-06-10,2024-06-10,Monday,Sunday,TRAIN,2018-06-09,2018-06-03,2018-05-27,2018-06-16,2018-06-23,2018-06-30,2018-07-07,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180613_0363,363,2018-06-13,2024-06-13,Thursday,Wednesday,TRAIN,2018-06-12,2018-06-06,2018-05-30,2018-06-19,2018-06-26,2018-07-03,2018-07-10,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180617_0364,364,2018-06-17,2024-06-17,Monday,Sunday,TRAIN,2018-06-16,2018-06-10,2018-06-03,2018-06-23,2018-06-30,2018-07-07,2018-07-14,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180620_0365,365,2018-06-20,2024-06-20,Thursday,Wednesday,TRAIN,2018-06-19,2018-06-13,2018-06-06,2018-06-26,2018-07-03,2018-07-10,2018-07-17,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180624_0366,366,2018-06-24,2024-06-24,Monday,Sunday,TRAIN,2018-06-23,2018-06-17,2018-06-10,2018-06-30,2018-07-07,2018-07-14,2018-07-21,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180627_0367,367,2018-06-27,2024-06-27,Thursday,Wednesday,TRAIN,2018-06-26,2018-06-20,2018-06-13,2018-07-03,2018-07-10,2018-07-17,2018-07-24,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180701_0368,368,2018-07-01,2024-07-01,Monday,Sunday,TRAIN,2018-06-30,2018-06-24,2018-06-17,2018-07-07,2018-07-14,2018-07-21,2018-07-28,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180704_0369,369,2018-07-04,2024-07-04,Thursday,Wednesday,TRAIN,2018-07-03,2018-06-27,2018-06-20,2018-07-10,2018-07-17,2018-07-24,2018-07-31,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180708_0370,370,2018-07-08,2024-07-08,Monday,Sunday,TRAIN,2018-07-07,2018-07-01,2018-06-24,2018-07-14,2018-07-21,2018-07-28,2018-08-04,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180711_0371,371,2018-07-11,2024-07-11,Thursday,Wednesday,TRAIN,2018-07-10,2018-07-04,2018-06-27,2018-07-17,2018-07-24,2018-07-31,2018-08-07,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180715_0372,372,2018-07-15,2024-07-15,Monday,Sunday,TRAIN,2018-07-14,2018-07-08,2018-07-01,2018-07-21,2018-07-28,2018-08-04,2018-08-11,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180718_0373,373,2018-07-18,2024-07-18,Thursday,Wednesday,TRAIN,2018-07-17,2018-07-11,2018-07-04,2018-07-24,2018-07-31,2018-08-07,2018-08-14,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180722_0374,374,2018-07-22,2024-07-22,Monday,Sunday,TRAIN,2018-07-21,2018-07-15,2018-07-08,2018-07-28,2018-08-04,2018-08-11,2018-08-18,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180725_0375,375,2018-07-25,2024-07-25,Thursday,Wednesday,TRAIN,2018-07-24,2018-07-18,2018-07-11,2018-07-31,2018-08-07,2018-08-14,2018-08-21,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180729_0376,376,2018-07-29,2024-07-29,Monday,Sunday,TRAIN,2018-07-28,2018-07-22,2018-07-15,2018-08-04,2018-08-11,2018-08-18,2018-08-25,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180801_0377,377,2018-08-01,2024-08-01,Thursday,Wednesday,TRAIN,2018-07-31,2018-07-25,2018-07-18,2018-08-07,2018-08-14,2018-08-21,2018-08-28,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180805_0378,378,2018-08-05,2024-08-05,Monday,Sunday,TRAIN,2018-08-04,2018-07-29,2018-07-22,2018-08-11,2018-08-18,2018-08-25,2018-09-01,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180808_0379,379,2018-08-08,2024-08-08,Thursday,Wednesday,TRAIN,2018-08-07,2018-08-01,2018-07-25,2018-08-14,2018-08-21,2018-08-28,2018-09-04,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20180812_0380,380,2018-08-12,2024-08-12,Monday,Sunday,TRAIN,2018-08-11,2018-08-05,2018-07-29,2018-08-18,2018-08-25,2018-09-01,2018-09-08,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
